# File timestamp (UTC): 2021-02-22T07:01:04.152
# NIST Circuit Complexity Project
# https://csrc.nist.gov/projects/circuit-complexity

begin circuit Whirlpool--rs=4

# Boolean Circuit for a linear system y = A.x defined by a 64x64 bit-matrix A
# Matrix A weights (W): totalW=904, adjW=840, minWInRow=10, maxWInRow=25, minWInCol=10, maxWICol=21
# Matrix represented as 64 rows: vecRows=UInt64[0x0104010805020901, 0x020802100a041202, 0x0410042014082404, 0x0820084028104808, 0x1040108050209010, 0x2080201da0403d20, 0x401d403a5d807a40, 0x803a8074ba1df480, 0x0401080502090101, 0x0802100a04120202, 0x1004201408240404, 0x2008402810480808, 0x4010805020901010, 0x80201da0403d2020, 0x1d403a5d807a4040, 0x3a8074ba1df48080, 0x0108050209010104, 0x02100a0412020208, 0x0420140824040410, 0x0840281048080820, 0x1080502090101040, 0x201da0403d202080, 0x403a5d807a40401d, 0x8074ba1df480803a, 0x0805020901010401, 0x100a041202020802, 0x2014082404041004, 0x4028104808082008, 0x8050209010104010, 0x1da0403d20208020, 0x3a5d807a40401d40, 0x74ba1df480803a80, 0x0502090101040108, 0x0a04120202080210, 0x1408240404100420, 0x2810480808200840, 0x5020901010401080, 0xa0403d202080201d, 0x5d807a40401d403a, 0xba1df480803a8074, 0x0209010104010805, 0x041202020802100a, 0x0824040410042014, 0x1048080820084028, 0x2090101040108050, 0x403d202080201da0, 0x807a40401d403a5d, 0x1df480803a8074ba, 0x0901010401080502, 0x1202020802100a04, 0x2404041004201408, 0x4808082008402810, 0x9010104010805020, 0x3d202080201da040, 0x7a40401d403a5d80, 0xf480803a8074ba1d, 0x0101040108050209, 0x02020802100a0412, 0x0404100420140824, 0x0808200840281048, 0x1010401080502090, 0x202080201da0403d, 0x40401d403a5d807a, 0x80803a8074ba1df4]
# Matrix represented as 64 columns: vecCols=UInt64[0x2180412001400101, 0x4201824002800202, 0xa48245a004410404, 0x6984ca6108c20808, 0xf288d4e210c41010, 0xe410a8c420882020, 0xc820508840104040, 0x9040a01080208080, 0x8041200140010121, 0x0182400280020242, 0x8245a004410404a4, 0x84ca6108c2080869, 0x88d4e210c41010f2, 0x10a8c420882020e4, 0x20508840104040c8, 0x40a0108020808090, 0x4120014001012180, 0x8240028002024201, 0x45a004410404a482, 0xca6108c208086984, 0xd4e210c41010f288, 0xa8c420882020e410, 0x508840104040c820, 0xa010802080809040, 0x2001400101218041, 0x4002800202420182, 0xa004410404a48245, 0x6108c208086984ca, 0xe210c41010f288d4, 0xc420882020e410a8, 0x8840104040c82050, 0x10802080809040a0, 0x0140010121804120, 0x0280020242018240, 0x04410404a48245a0, 0x08c208086984ca61, 0x10c41010f288d4e2, 0x20882020e410a8c4, 0x40104040c8205088, 0x802080809040a010, 0x4001012180412001, 0x8002024201824002, 0x410404a48245a004, 0xc208086984ca6108, 0xc41010f288d4e210, 0x882020e410a8c420, 0x104040c820508840, 0x2080809040a01080, 0x0101218041200140, 0x0202420182400280, 0x0404a48245a00441, 0x08086984ca6108c2, 0x1010f288d4e210c4, 0x2020e410a8c42088, 0x4040c82050884010, 0x80809040a0108020, 0x0121804120014001, 0x0242018240028002, 0x04a48245a0044104, 0x086984ca6108c208, 0x10f288d4e210c410, 0x20e410a8c4208820, 0x40c8205088401040, 0x809040a010802080]
# The element in the i-th row and j-th col of A is A[i,j] = 1 & (vecRows[i]>>(j-1)) = 1 & (vecCols[j]>>(i-1))

# Matrix obtained from: https://github.com/rub-hgi/shorter_linear_slps_for_mds_matrices
# Tally: 64 inputs, 64 outputs, 425 gates (425 XOR)
# Depth: 11

Inputs: x1:x64
Outputs: y1:y64
Internal: t1:t361
GateSyntax: GateName Output Inputs

# Regex find gate in new format: XOR\s([ty]\d+)\s([tyx]\d+)\s([tyx]\d+).*$
# Regex replacing to old format: \1 = XOR\(\2,\3\)

begin SLP
XOR t1 x24 x48
XOR t2 x8 x32
XOR t3 x16 x56
XOR t4 x40 x64
XOR t5 x39 x63
XOR t6 x15 x55
XOR t7 x7 x31
XOR t8 x23 x47
XOR t9 x38 x62
XOR t10 x22 x46
XOR t11 x6 x30
XOR t12 x14 x54
XOR t13 x23 x32
XOR t14 x56 t8
XOR t15 x38 t13
XOR t16 x55 x64
XOR t17 x24 t6
XOR t18 x6 t16
XOR t19 x44 t1
XOR t20 x12 t3
XOR t21 x53 t2
XOR t22 x46 t18
XOR t23 x21 t4
XOR t24 x14 t15
XOR t25 x60 t7
XOR t26 x40 t10
XOR t27 x28 t5
XOR t28 x8 t12
XOR t29 x32 x64
XOR t30 x39 t17
XOR t31 x7 t14
XOR t32 x22 x62
XOR t33 x30 x54
XOR t34 x43 t1
XOR t35 x11 t3
XOR t36 x25 x57
XOR t37 x9 x41
XOR t38 t36 t37
XOR t39 x1 x49
XOR t40 x33 t39
XOR t41 x17 t40
XOR t42 x10 x58
XOR t43 x42 t42
XOR t44 x26 t43
XOR t45 x34 x50
XOR t46 x2 t45
XOR t47 x18 t46
XOR t48 t9 t14
XOR t49 t11 t17
XOR t50 x27 x59
XOR t51 x63 t24
XOR t52 x31 t22
XOR t53 x39 x48
XOR t54 x61 t23
XOR t55 x7 x16
XOR t56 x29 t21
XOR t57 x14 x46
XOR t58 x13 x37
XOR t59 x5 x45
XOR t60 x52 t31
XOR t61 x20 t30
XOR t62 x3 x35
XOR t63 x19 t62
XOR t64 x51 t63
XOR t65 x4 x36
XOR t66 t5 t28
XOR t67 t7 t26
XOR t68 x43 t50
XOR t69 x11 t68
XOR t70 t4 t6
XOR t71 t2 t8
XOR t72 x36 t20
XOR t73 x4 t19
XOR t74 t25 t61
XOR t75 t27 t60
XOR t76 x2 t35
XOR t77 x19 x28
XOR t78 x51 x60
XOR t79 x53 t30
XOR t80 x21 t31
XOR t81 t14 t17
XOR t82 t13 t47
XOR t83 t16 t47
XOR t84 t30 t31
XOR t85 x41 t4
XOR t86 x9 t2
XOR t87 t49 t72
XOR t88 x8 x40
XOR t89 t48 t73
XOR t90 x33 x57
XOR t91 x16 x48
XOR t92 x57 t53
XOR t93 t33 t92
XOR t94 x15 t93
XOR y57 t41 t94
XOR t95 x1 x25
XOR t96 t55 t85
XOR t97 x47 t32
XOR t98 t9 t29
XOR t99 x15 x62
XOR t100 x42 t90
XOR t101 x37 x61
XOR t102 t79 t101
XOR t103 x13 x45
XOR t104 x5 x29
XOR t105 t80 t104
XOR t106 x25 t55
XOR t107 x8 t64
XOR t108 x24 t88
XOR t109 t3 t108
XOR t110 x58 t83
XOR t111 t107 t108
XOR t112 t11 t29
XOR t113 x45 x54
XOR t114 x15 x63
XOR t115 x47 x55
XOR t116 x31 t114
XOR t117 x20 t19
XOR t118 x35 t49
XOR t119 x3 t48
XOR t120 x52 t20
XOR t121 x30 t57
XOR t122 x62 t57
XOR t123 t34 t77
XOR t124 x17 t3
XOR t125 x48 t52
XOR t126 x10 t77
XOR t127 t33 t123
XOR t128 x44 t25
XOR t129 x34 t7
XOR t130 x51 t26
XOR t131 x49 x58
XOR t132 x12 t27
XOR t133 x34 t54
XOR t134 x59 t51
XOR t135 t56 t78
XOR t136 x58 t105
XOR t137 t103 t133
XOR t138 x5 t35
XOR t139 x38 t104
XOR t140 t4 t24
XOR t141 x54 t139
XOR t142 x35 t138
XOR t143 x26 t102
XOR t144 x52 t74
XOR t145 t65 t144
XOR t146 x9 t128
